,Dewhigh,Dewlow,Dewmid,Humidhigh,Humidlow,Humidmid,Phigh,Plow,Pmid,Rain,Thigh,Tlow,Tmid,Vishigh,Vislow,Vismid,Windhigh,Windlow,Windmid,day
3077,17.0,14.0,16.0,100.0,42.0,74.0,1020.0,1017.0,1019.0,0.0,25.0,15.0,20.0,31.0,10.0,13.0,13.0,,5.0,103.0
3078,17.0,13.0,16.0,94.0,42.0,68.0,1019.0,1012.0,1016.0,0.0,28.0,14.0,21.0,27.0,10.0,18.0,21.0,,8.0,104.0
3079,19.0,14.0,16.0,83.0,30.0,60.0,1013.0,1007.0,1010.0,0.0,29.0,17.0,23.0,26.0,10.0,17.0,26.0,,13.0,105.0
3080,18.0,14.0,16.0,94.0,30.0,66.0,1011.0,1007.0,1009.0,0.0,29.0,16.0,22.0,26.0,5.0,12.0,23.0,,6.0,106.0
3081,19.0,13.0,16.0,94.0,44.0,70.0,1014.0,1009.0,1011.0,4.06,29.0,17.0,23.0,26.0,1.0,13.0,21.0,45.0,13.0,107.0
3082,19.0,16.0,17.0,100.0,56.0,82.0,1016.0,1013.0,1015.0,6.1,24.0,17.0,21.0,27.0,3.0,10.0,23.0,,10.0,108.0
3083,19.0,14.0,17.0,94.0,41.0,72.0,1014.0,1009.0,1012.0,0.51,29.0,15.0,22.0,31.0,10.0,13.0,19.0,,5.0,109.0
3084,20.0,16.0,18.0,100.0,56.0,80.0,1013.0,1011.0,1012.0,0.25,27.0,17.0,22.0,27.0,3.0,10.0,21.0,,8.0,110.0
3085,20.0,16.0,18.0,100.0,47.0,75.0,1013.0,1009.0,1011.0,0.25,28.0,16.0,22.0,26.0,3.0,10.0,16.0,,5.0,111.0
3086,20.0,16.0,18.0,95.0,56.0,82.0,1011.0,1008.0,1010.0,6.1,26.0,17.0,21.0,31.0,10.0,14.0,23.0,,8.0,112.0
3087,18.0,13.0,17.0,100.0,65.0,90.0,1011.0,1008.0,1009.0,21.08,23.0,16.0,19.0,27.0,2.0,10.0,27.0,,6.0,113.0
3088,14.0,8.0,11.0,88.0,42.0,68.0,1018.0,1011.0,1014.0,0.0,19.0,14.0,17.0,26.0,10.0,11.0,24.0,35.0,16.0,114.0
3089,13.0,8.0,11.0,94.0,33.0,65.0,1018.0,1015.0,1017.0,0.0,22.0,10.0,16.0,26.0,10.0,12.0,11.0,,6.0,115.0
3090,15.0,12.0,13.0,94.0,37.0,67.0,1018.0,1015.0,1017.0,0.0,25.0,14.0,19.0,19.0,10.0,11.0,16.0,,8.0,116.0
3091,16.0,11.0,14.0,100.0,26.0,68.0,1016.0,1014.0,1015.0,0.0,27.0,13.0,20.0,31.0,10.0,19.0,19.0,,5.0,117.0
3092,15.0,13.0,14.0,88.0,47.0,68.0,1022.0,1016.0,1019.0,0.0,23.0,15.0,19.0,27.0,10.0,11.0,16.0,,6.0,118.0
3093,15.0,11.0,13.0,94.0,34.0,66.0,1024.0,1022.0,1023.0,0.0,24.0,13.0,19.0,24.0,5.0,11.0,13.0,,5.0,119.0
3094,17.0,13.0,16.0,94.0,43.0,69.0,1025.0,1022.0,1024.0,0.0,27.0,14.0,21.0,29.0,10.0,13.0,14.0,,6.0,120.0
3095,18.0,14.0,16.0,94.0,28.0,65.0,1023.0,1016.0,1020.0,0.0,31.0,16.0,23.0,31.0,5.0,17.0,11.0,,8.0,121.0
3096,17.0,6.0,13.0,88.0,28.0,60.0,1023.0,1016.0,1018.0,0.0,27.0,16.0,21.0,29.0,5.0,14.0,27.0,,11.0,122.0
3097,9.0,5.0,6.0,82.0,33.0,56.0,1027.0,1023.0,1026.0,0.0,19.0,8.0,14.0,31.0,10.0,15.0,23.0,,13.0,123.0
3098,10.0,6.0,8.0,93.0,29.0,60.0,1027.0,1023.0,1025.0,0.0,22.0,8.0,15.0,31.0,10.0,17.0,19.0,,10.0,124.0
3099,13.0,8.0,10.0,88.0,35.0,64.0,1024.0,1020.0,1022.0,0.0,22.0,10.0,16.0,31.0,10.0,16.0,16.0,,8.0,125.0
3100,12.0,9.0,11.0,82.0,33.0,59.0,1024.0,1021.0,1022.0,0.0,24.0,14.0,19.0,29.0,10.0,15.0,23.0,,11.0,126.0
3101,14.0,10.0,12.0,94.0,35.0,62.0,1024.0,1021.0,1022.0,0.0,26.0,12.0,19.0,31.0,10.0,16.0,21.0,,10.0,127.0
3102,14.0,8.0,12.0,94.0,25.0,56.0,1023.0,1019.0,1021.0,0.0,27.0,13.0,20.0,31.0,10.0,16.0,27.0,,11.0,128.0
3103,14.0,9.0,11.0,82.0,29.0,54.0,1020.0,1016.0,1019.0,0.0,26.0,13.0,19.0,23.0,10.0,14.0,29.0,,13.0,129.0
3104,13.0,13.0,13.0,64.0,64.0,64.0,1017.0,1017.0,1017.0,0.0,20.0,20.0,,,,,10.0,,10.0,130.0
3105,,,,,,,,,,,,,,,,,,,,131.0
3106,12.0,7.0,10.0,49.0,20.0,35.0,1014.0,1011.0,1013.0,0.0,29.0,16.0,22.0,26.0,6.0,14.0,27.0,,18.0,103.0
3107,12.0,7.0,9.0,63.0,20.0,41.0,1014.0,1012.0,1013.0,0.0,30.0,14.0,22.0,19.0,5.0,11.0,19.0,,10.0,104.0
3108,17.0,7.0,12.0,78.0,30.0,47.0,1017.0,1014.0,1015.0,0.0,29.0,16.0,22.0,27.0,5.0,14.0,13.0,,10.0,105.0
3109,20.0,15.0,17.0,94.0,43.0,73.0,1016.0,1013.0,1015.0,2.03,28.0,17.0,23.0,26.0,6.0,13.0,23.0,,6.0,106.0
3110,19.0,14.0,17.0,94.0,65.0,81.0,1016.0,1013.0,1015.0,2.03,22.0,16.0,19.0,31.0,10.0,12.0,13.0,,6.0,107.0
3111,18.0,13.0,16.0,100.0,31.0,76.0,1022.0,1016.0,1019.0,2.03,28.0,17.0,22.0,26.0,2.0,10.0,35.0,,6.0,108.0
3112,17.0,13.0,15.0,100.0,30.0,69.0,1023.0,1020.0,1022.0,0.0,28.0,14.0,21.0,27.0,1.0,11.0,16.0,,5.0,109.0
3113,14.0,9.0,12.0,77.0,29.0,53.0,1022.0,1020.0,1021.0,0.0,28.0,16.0,22.0,29.0,10.0,14.0,16.0,,11.0,110.0
3114,13.0,8.0,11.0,82.0,25.0,49.0,1021.0,1017.0,1020.0,0.0,29.0,14.0,21.0,31.0,19.0,27.0,21.0,35.0,11.0,111.0
3115,15.0,8.0,11.0,77.0,31.0,57.0,1019.0,1015.0,1017.0,0.0,24.0,15.0,20.0,29.0,3.0,16.0,24.0,,13.0,112.0
3116,12.0,9.0,11.0,77.0,30.0,58.0,1018.0,1016.0,1017.0,0.0,23.0,13.0,18.0,31.0,10.0,13.0,21.0,,11.0,113.0
3117,14.0,9.0,12.0,88.0,33.0,62.0,1019.0,1016.0,1017.0,0.0,26.0,11.0,19.0,27.0,10.0,14.0,19.0,,8.0,114.0
3118,15.0,11.0,13.0,94.0,22.0,58.0,1020.0,1016.0,1019.0,0.0,30.0,12.0,21.0,27.0,8.0,17.0,13.0,26.0,5.0,115.0
3119,17.0,12.0,14.0,82.0,23.0,55.0,1019.0,1015.0,1017.0,0.0,31.0,15.0,23.0,26.0,10.0,19.0,14.0,,10.0,116.0
3120,18.0,13.0,15.0,88.0,31.0,63.0,1016.0,1013.0,1015.0,0.25,28.0,17.0,23.0,31.0,3.0,14.0,26.0,,6.0,117.0
3121,16.0,12.0,14.0,94.0,25.0,60.0,1015.0,1010.0,1013.0,0.0,29.0,16.0,22.0,31.0,10.0,17.0,14.0,,6.0,118.0
3122,18.0,12.0,15.0,94.0,23.0,64.0,1017.0,1013.0,1015.0,5.08,31.0,14.0,22.0,24.0,6.0,13.0,16.0,,6.0,119.0
3123,18.0,13.0,16.0,100.0,28.0,67.0,1018.0,1015.0,1017.0,0.0,29.0,15.0,22.0,27.0,5.0,13.0,16.0,34.0,8.0,120.0
3124,15.0,11.0,13.0,82.0,21.0,52.0,1017.0,1014.0,1016.0,0.0,30.0,15.0,22.0,31.0,10.0,21.0,16.0,,10.0,121.0
3125,19.0,12.0,14.0,83.0,23.0,59.0,1015.0,1010.0,1013.0,0.51,31.0,15.0,23.0,29.0,10.0,15.0,26.0,45.0,5.0,122.0
3126,19.0,16.0,17.0,95.0,66.0,82.0,1013.0,1011.0,1012.0,4.06,22.0,18.0,20.0,27.0,6.0,11.0,19.0,,8.0,123.0
3127,19.0,15.0,17.0,94.0,39.0,73.0,1016.0,1013.0,1014.0,0.0,28.0,17.0,22.0,23.0,10.0,13.0,21.0,,8.0,124.0
3128,18.0,14.0,16.0,100.0,34.0,68.0,1018.0,1015.0,1016.0,0.0,29.0,15.0,22.0,23.0,5.0,10.0,14.0,,5.0,125.0
3129,18.0,14.0,16.0,94.0,26.0,60.0,1016.0,1011.0,1014.0,0.0,32.0,16.0,24.0,31.0,8.0,15.0,16.0,,6.0,126.0
3130,17.0,14.0,16.0,88.0,21.0,54.0,1015.0,1012.0,1014.0,0.0,34.0,17.0,26.0,31.0,10.0,17.0,16.0,,8.0,127.0
3131,18.0,13.0,16.0,88.0,19.0,53.0,1015.0,1011.0,1013.0,0.0,34.0,17.0,26.0,29.0,10.0,18.0,29.0,,6.0,128.0
3132,17.0,12.0,14.0,83.0,19.0,51.0,1014.0,1008.0,1011.0,0.0,34.0,16.0,25.0,29.0,18.0,26.0,13.0,,5.0,129.0
3133,19.0,15.0,17.0,88.0,43.0,65.0,1014.0,1008.0,1010.0,0.0,29.0,19.0,24.0,27.0,10.0,14.0,23.0,,10.0,130.0
3134,18.0,13.0,16.0,94.0,24.0,62.0,1016.0,1012.0,1014.0,0.0,32.0,17.0,24.0,29.0,14.0,23.0,10.0,,5.0,131.0
3135,17.0,12.0,15.0,88.0,17.0,52.0,1016.0,1013.0,1015.0,0.0,36.0,16.0,26.0,31.0,18.0,25.0,10.0,,5.0,132.0
3136,18.0,15.0,17.0,83.0,22.0,53.0,1017.0,1015.0,1016.0,0.0,34.0,18.0,26.0,31.0,10.0,22.0,19.0,,8.0,133.0
3137,19.0,15.0,17.0,94.0,32.0,59.0,1021.0,1017.0,1019.0,1.02,29.0,20.0,24.0,27.0,6.0,12.0,34.0,,14.0,104.0
3138,20.0,16.0,18.0,100.0,29.0,69.0,1022.0,1019.0,1021.0,0.51,32.0,18.0,26.0,23.0,5.0,12.0,16.0,,8.0,105.0
3139,21.0,18.0,19.0,88.0,26.0,60.0,1021.0,1015.0,1019.0,0.0,35.0,19.0,27.0,27.0,10.0,19.0,24.0,,10.0,106.0
3140,20.0,15.0,18.0,83.0,21.0,54.0,1017.0,1014.0,1016.0,0.0,36.0,20.0,28.0,31.0,10.0,20.0,16.0,,6.0,107.0
3141,18.0,14.0,16.0,69.0,29.0,50.0,1019.0,1016.0,1017.0,0.0,33.0,22.0,27.0,31.0,10.0,24.0,26.0,,14.0,108.0
3142,18.0,13.0,15.0,73.0,23.0,50.0,1018.0,1011.0,1015.0,0.0,35.0,17.0,26.0,31.0,10.0,24.0,11.0,,8.0,109.0
3143,19.0,15.0,17.0,88.0,22.0,58.0,1013.0,1009.0,1011.0,0.0,36.0,19.0,28.0,27.0,2.0,12.0,19.0,,6.0,110.0
3144,19.0,14.0,17.0,83.0,33.0,55.0,1014.0,1009.0,1013.0,0.0,31.0,21.0,26.0,29.0,10.0,13.0,21.0,32.0,10.0,111.0
3145,19.0,14.0,17.0,89.0,38.0,66.0,1018.0,1011.0,1014.0,0.76,33.0,18.0,26.0,31.0,6.0,14.0,45.0,,8.0,112.0
3146,16.0,9.0,11.0,94.0,24.0,57.0,1025.0,1019.0,1023.0,0.51,26.0,13.0,19.0,10.0,10.0,10.0,19.0,,11.0,113.0
3147,11.0,8.0,9.0,82.0,23.0,54.0,1025.0,1022.0,1023.0,0.0,26.0,13.0,19.0,27.0,10.0,12.0,19.0,,8.0,114.0
3148,13.0,8.0,10.0,94.0,17.0,53.0,1022.0,1010.0,1016.0,0.0,31.0,9.0,20.0,18.0,10.0,14.0,13.0,,5.0,115.0
3149,19.0,11.0,15.0,94.0,44.0,72.0,1012.0,1008.0,1010.0,5.08,26.0,16.0,21.0,29.0,3.0,11.0,26.0,,10.0,116.0
3150,16.0,12.0,14.0,94.0,35.0,68.0,1019.0,1012.0,1016.0,0.25,26.0,15.0,21.0,19.0,10.0,10.0,21.0,,8.0,117.0
3151,16.0,12.0,14.0,100.0,36.0,69.0,1021.0,1018.0,1020.0,0.0,27.0,13.0,20.0,26.0,10.0,12.0,11.0,,5.0,118.0
3152,16.0,8.0,13.0,94.0,14.0,58.0,1020.0,1012.0,1016.0,0.0,32.0,13.0,22.0,27.0,10.0,20.0,10.0,,5.0,119.0
3153,18.0,13.0,15.0,94.0,29.0,67.0,1020.0,1013.0,1015.0,19.05,30.0,15.0,22.0,24.0,0.0,9.0,23.0,47.0,5.0,120.0
3154,18.0,10.0,14.0,100.0,28.0,66.0,1023.0,1020.0,1021.0,0.51,28.0,15.0,21.0,27.0,10.0,13.0,14.0,,8.0,121.0
3155,15.0,10.0,12.0,77.0,24.0,50.0,1022.0,1018.0,1021.0,0.0,31.0,16.0,23.0,18.0,10.0,12.0,13.0,,6.0,122.0
3156,16.0,13.0,15.0,88.0,32.0,59.0,1021.0,1017.0,1019.0,0.0,30.0,15.0,22.0,21.0,10.0,12.0,21.0,,6.0,123.0
3157,17.0,14.0,16.0,88.0,28.0,60.0,1020.0,1015.0,1019.0,0.0,31.0,17.0,24.0,31.0,6.0,15.0,13.0,,8.0,124.0
3158,18.0,14.0,16.0,88.0,25.0,57.0,1018.0,1013.0,1016.0,0.0,33.0,17.0,25.0,31.0,10.0,20.0,13.0,,5.0,125.0
3159,20.0,16.0,17.0,88.0,35.0,68.0,1015.0,1010.0,1013.0,3.05,30.0,18.0,24.0,29.0,3.0,13.0,39.0,60.0,6.0,126.0
3160,18.0,10.0,14.0,100.0,52.0,77.0,1016.0,1012.0,1014.0,2.03,22.0,15.0,19.0,29.0,5.0,11.0,34.0,,10.0,127.0
3161,12.0,9.0,10.0,100.0,51.0,74.0,1017.0,1013.0,1015.0,1.02,18.0,10.0,14.0,10.0,2.0,9.0,19.0,,10.0,128.0
3162,10.0,2.0,7.0,100.0,17.0,65.0,1020.0,1015.0,1017.0,0.25,22.0,6.0,14.0,29.0,5.0,14.0,11.0,,6.0,129.0
3163,16.0,7.0,11.0,88.0,36.0,59.0,1018.0,1014.0,1015.0,0.0,24.0,15.0,19.0,18.0,10.0,10.0,21.0,,10.0,130.0
3164,16.0,12.0,14.0,100.0,31.0,68.0,1020.0,1015.0,1018.0,0.0,27.0,13.0,20.0,29.0,10.0,13.0,16.0,,6.0,131.0
3165,18.0,11.0,14.0,94.0,37.0,71.0,1016.0,1013.0,1014.0,0.25,28.0,13.0,21.0,27.0,10.0,13.0,24.0,,8.0,132.0
3166,17.0,12.0,13.0,94.0,44.0,74.0,1022.0,1016.0,1020.0,0.51,23.0,15.0,19.0,31.0,10.0,11.0,24.0,,10.0,133.0
3167,14.0,9.0,12.0,100.0,55.0,79.0,1023.0,1019.0,1021.0,4.06,17.0,14.0,16.0,29.0,5.0,10.0,19.0,,8.0,134.0
3168,14.0,5.0,9.0,100.0,23.0,62.0,1024.0,1022.0,1023.0,0.25,22.0,12.0,17.0,19.0,2.0,7.0,24.0,,10.0,105.0
3169,15.0,6.0,10.0,94.0,42.0,69.0,1024.0,1019.0,1021.0,0.25,21.0,11.0,16.0,26.0,7.0,11.0,26.0,,10.0,106.0
3170,14.0,11.0,13.0,94.0,39.0,72.0,1019.0,1015.0,1017.0,0.0,23.0,14.0,19.0,26.0,10.0,12.0,13.0,,8.0,107.0
3171,15.0,10.0,13.0,100.0,32.0,68.0,1017.0,1014.0,1016.0,0.0,27.0,11.0,19.0,31.0,10.0,16.0,10.0,,3.0,108.0
3172,16.0,12.0,14.0,94.0,31.0,66.0,1017.0,1013.0,1015.0,0.0,28.0,14.0,21.0,31.0,10.0,18.0,10.0,,5.0,109.0
3173,18.0,13.0,15.0,100.0,41.0,81.0,1014.0,1010.0,1012.0,14.99,25.0,13.0,19.0,24.0,2.0,11.0,32.0,,5.0,110.0
3174,17.0,10.0,13.0,100.0,35.0,73.0,1020.0,1013.0,1015.0,0.0,22.0,15.0,19.0,27.0,0.0,8.0,21.0,,8.0,111.0
3175,12.0,8.0,10.0,100.0,29.0,64.0,1022.0,1020.0,1021.0,0.0,23.0,9.0,16.0,19.0,19.0,19.0,10.0,,5.0,112.0
3176,13.0,9.0,11.0,100.0,26.0,69.0,1023.0,1020.0,1021.0,0.0,27.0,9.0,18.0,26.0,10.0,18.0,8.0,,3.0,113.0
3177,13.0,8.0,11.0,100.0,18.0,61.0,1024.0,1021.0,1022.0,0.0,29.0,10.0,20.0,29.0,10.0,22.0,14.0,,6.0,114.0
3178,14.0,11.0,13.0,94.0,25.0,62.0,1026.0,1022.0,1024.0,0.0,30.0,12.0,21.0,31.0,18.0,24.0,11.0,,5.0,115.0
3179,15.0,11.0,13.0,100.0,22.0,62.0,1024.0,1017.0,1021.0,0.51,32.0,12.0,22.0,29.0,10.0,21.0,19.0,,5.0,116.0
3180,18.0,12.0,15.0,100.0,50.0,78.0,1020.0,1018.0,1019.0,8.89,23.0,16.0,19.0,24.0,2.0,10.0,19.0,,8.0,117.0
3181,16.0,14.0,16.0,100.0,57.0,85.0,1021.0,1019.0,1020.0,0.0,22.0,15.0,19.0,23.0,3.0,9.0,13.0,,6.0,118.0
3182,13.0,8.0,10.0,94.0,31.0,64.0,1026.0,1021.0,1024.0,0.0,22.0,11.0,17.0,29.0,10.0,15.0,16.0,,8.0,119.0
3183,14.0,7.0,11.0,100.0,42.0,72.0,1025.0,1020.0,1022.0,0.0,25.0,8.0,17.0,29.0,10.0,21.0,10.0,,5.0,120.0
3184,14.0,9.0,12.0,100.0,22.0,66.0,1022.0,1016.0,1019.0,0.0,29.0,9.0,19.0,27.0,0.0,10.0,10.0,,5.0,121.0
3185,17.0,11.0,14.0,94.0,31.0,72.0,1018.0,1015.0,1016.0,0.76,31.0,12.0,21.0,27.0,6.0,13.0,23.0,,6.0,122.0
3186,16.0,12.0,14.0,100.0,26.0,68.0,1021.0,1018.0,1019.0,0.0,30.0,12.0,21.0,29.0,10.0,20.0,10.0,,5.0,123.0
3187,16.0,13.0,14.0,94.0,27.0,67.0,1021.0,1014.0,1019.0,0.0,30.0,13.0,22.0,27.0,10.0,19.0,10.0,,5.0,124.0
3188,15.0,8.0,12.0,94.0,28.0,72.0,1022.0,1011.0,1014.0,0.0,24.0,13.0,19.0,27.0,0.0,11.0,39.0,,11.0,125.0
3189,10.0,3.0,7.0,100.0,26.0,64.0,1025.0,1020.0,1022.0,0.0,21.0,9.0,15.0,10.0,10.0,10.0,23.0,,8.0,126.0
3190,16.0,8.0,13.0,100.0,50.0,68.0,1022.0,1008.0,1015.0,14.99,25.0,12.0,19.0,31.0,2.0,10.0,53.0,74.0,21.0,127.0
3191,9.0,2.0,6.0,87.0,27.0,64.0,1036.0,1023.0,1032.0,0.0,17.0,9.0,13.0,31.0,10.0,11.0,23.0,,13.0,128.0
3192,6.0,1.0,4.0,87.0,29.0,63.0,1037.0,1035.0,1036.0,0.0,17.0,5.0,11.0,29.0,10.0,17.0,29.0,,13.0,129.0
3193,7.0,1.0,4.0,87.0,24.0,62.0,1036.0,1032.0,1034.0,0.0,20.0,3.0,11.0,10.0,10.0,10.0,10.0,,5.0,130.0
3194,11.0,4.0,7.0,100.0,27.0,71.0,1034.0,1023.0,1029.0,0.0,24.0,4.0,14.0,29.0,10.0,18.0,10.0,,3.0,131.0
3195,11.0,5.0,8.0,100.0,27.0,68.0,1026.0,1020.0,1022.0,0.25,23.0,7.0,15.0,31.0,5.0,13.0,42.0,63.0,8.0,132.0
3196,7.0,1.0,3.0,76.0,21.0,50.0,1026.0,1021.0,1024.0,0.0,18.0,8.0,13.0,27.0,10.0,15.0,32.0,,21.0,133.0
3197,10.0,1.0,6.0,93.0,33.0,65.0,1022.0,1014.0,1017.0,0.0,22.0,3.0,13.0,31.0,10.0,23.0,13.0,,6.0,134.0
3198,8.0,3.0,5.0,71.0,40.0,59.0,1024.0,1014.0,1018.0,0.0,16.0,10.0,13.0,29.0,10.0,13.0,26.0,,13.0,106.0
3199,7.0,1.0,4.0,93.0,38.0,66.0,1026.0,1023.0,1024.0,0.0,13.0,3.0,8.0,27.0,10.0,11.0,24.0,,10.0,107.0
3200,12.0,6.0,9.0,88.0,57.0,71.0,1028.0,1024.0,1026.0,0.51,18.0,11.0,14.0,31.0,10.0,10.0,14.0,,11.0,108.0
3201,10.0,5.0,7.0,100.0,32.0,73.0,1029.0,1024.0,1026.0,0.0,21.0,6.0,13.0,29.0,3.0,14.0,19.0,,6.0,109.0
3202,12.0,3.0,8.0,100.0,35.0,75.0,1024.0,1016.0,1020.0,0.0,23.0,4.0,13.0,31.0,5.0,15.0,8.0,,5.0,110.0
3203,13.0,7.0,11.0,100.0,37.0,78.0,1016.0,1009.0,1012.0,0.0,23.0,7.0,16.0,26.0,0.0,10.0,14.0,,5.0,111.0
3204,13.0,8.0,11.0,100.0,40.0,73.0,1020.0,1010.0,1014.0,0.0,23.0,8.0,16.0,27.0,5.0,13.0,23.0,,6.0,112.0
3205,12.0,7.0,10.0,94.0,43.0,77.0,1022.0,1019.0,1020.0,0.0,22.0,8.0,16.0,27.0,8.0,13.0,14.0,,10.0,113.0
3206,12.0,7.0,10.0,100.0,48.0,86.0,1023.0,1020.0,1021.0,0.0,21.0,6.0,13.0,18.0,0.0,5.0,10.0,,5.0,114.0
3207,13.0,8.0,11.0,100.0,55.0,91.0,1021.0,1013.0,1017.0,0.0,19.0,8.0,13.0,9.0,0.0,3.0,8.0,,5.0,115.0
3208,14.0,5.0,10.0,100.0,56.0,88.0,1017.0,1013.0,1015.0,0.25,21.0,5.0,13.0,16.0,0.0,5.0,10.0,,5.0,116.0
3209,13.0,10.0,12.0,100.0,28.0,72.0,1024.0,1017.0,1021.0,0.0,27.0,10.0,19.0,31.0,5.0,11.0,14.0,,6.0,117.0
3210,13.0,7.0,11.0,100.0,33.0,74.0,1024.0,1016.0,1020.0,0.0,26.0,7.0,17.0,29.0,2.0,15.0,10.0,,3.0,118.0
3211,13.0,7.0,11.0,100.0,28.0,77.0,1016.0,1010.0,1013.0,0.0,26.0,7.0,17.0,26.0,0.0,7.0,8.0,,3.0,119.0
3212,11.0,7.0,9.0,100.0,26.0,71.0,1015.0,1012.0,1013.0,0.25,24.0,7.0,16.0,27.0,2.0,12.0,23.0,,6.0,120.0
3213,11.0,5.0,8.0,100.0,38.0,76.0,1020.0,1015.0,1018.0,0.0,22.0,6.0,14.0,16.0,2.0,9.0,11.0,,3.0,121.0
3214,11.0,5.0,8.0,100.0,36.0,75.0,1020.0,1016.0,1019.0,0.0,22.0,5.0,13.0,29.0,0.0,9.0,16.0,,5.0,122.0
3215,12.0,7.0,10.0,94.0,40.0,73.0,1021.0,1018.0,1019.0,0.0,22.0,8.0,16.0,27.0,5.0,9.0,27.0,,10.0,123.0
3216,11.0,8.0,10.0,100.0,45.0,78.0,1025.0,1020.0,1022.0,0.25,20.0,9.0,14.0,10.0,3.0,6.0,14.0,,10.0,124.0
3217,11.0,6.0,8.0,100.0,44.0,80.0,1030.0,1024.0,1027.0,0.0,18.0,6.0,12.0,13.0,2.0,6.0,13.0,,8.0,125.0
3218,7.0,3.0,5.0,93.0,35.0,71.0,1029.0,1025.0,1027.0,0.0,18.0,4.0,11.0,24.0,6.0,10.0,16.0,,11.0,126.0
3219,8.0,1.0,3.0,93.0,24.0,64.0,1032.0,1025.0,1028.0,0.0,17.0,2.0,10.0,31.0,10.0,16.0,29.0,,11.0,127.0
3220,7.0,1.0,5.0,93.0,28.0,64.0,1032.0,1025.0,1029.0,0.0,16.0,4.0,10.0,31.0,10.0,14.0,19.0,,11.0,128.0
3221,10.0,4.0,7.0,88.0,46.0,69.0,1027.0,1024.0,1026.0,0.0,14.0,9.0,12.0,10.0,10.0,10.0,23.0,,11.0,129.0
3222,10.0,7.0,9.0,95.0,48.0,77.0,1026.0,1018.0,1021.0,0.0,16.0,8.0,12.0,23.0,10.0,10.0,19.0,,6.0,130.0
3223,8.0,4.0,6.0,100.0,40.0,72.0,1018.0,1009.0,1012.0,0.25,16.0,6.0,11.0,29.0,6.0,13.0,23.0,,8.0,131.0
3224,7.0,1.0,3.0,87.0,43.0,69.0,1010.0,1007.0,1009.0,0.51,10.0,7.0,8.0,26.0,10.0,11.0,19.0,,10.0,132.0
3225,5.0,2.0,3.0,93.0,76.0,85.0,1008.0,1006.0,1007.0,4.06,6.0,4.0,5.0,27.0,5.0,11.0,39.0,,23.0,133.0
3226,6.0,3.0,4.0,93.0,74.0,86.0,1007.0,984.0,997.0,0.51,6.0,4.0,6.0,26.0,5.0,11.0,32.0,45.0,19.0,134.0
3227,6.0,1.0,3.0,96.0,56.0,79.0,1012.0,984.0,998.0,4.06,8.0,4.0,6.0,19.0,3.0,9.0,34.0,53.0,18.0,135.0
3228,6.0,0.0,3.0,100.0,69.0,84.0,1015.0,1012.0,1013.0,0.0,9.0,1.0,5.0,27.0,10.0,15.0,14.0,,8.0,136.0
3229,8.0,2.0,6.0,100.0,57.0,90.0,1017.0,1011.0,1013.0,0.0,14.0,2.0,8.0,26.0,0.0,9.0,13.0,,5.0,107.0
3230,8.0,2.0,6.0,100.0,52.0,82.0,1028.0,1017.0,1022.0,0.0,14.0,3.0,8.0,23.0,0.0,10.0,16.0,,6.0,108.0
3231,7.0,3.0,5.0,87.0,52.0,74.0,1028.0,1021.0,1026.0,0.0,13.0,6.0,9.0,24.0,10.0,14.0,16.0,,13.0,109.0
3232,8.0,6.0,7.0,100.0,54.0,81.0,1022.0,1011.0,1016.0,0.0,14.0,7.0,11.0,14.0,6.0,10.0,11.0,,6.0,110.0
3233,9.0,5.0,7.0,100.0,85.0,94.0,1011.0,1008.0,1009.0,0.0,10.0,4.0,7.0,7.0,0.0,4.0,8.0,,5.0,111.0
3234,8.0,6.0,7.0,100.0,92.0,96.0,1011.0,1007.0,1009.0,0.0,8.0,7.0,8.0,11.0,0.0,3.0,13.0,,5.0,112.0
3235,10.0,3.0,7.0,100.0,51.0,83.0,1017.0,1010.0,1012.0,0.0,16.0,3.0,9.0,27.0,0.0,9.0,26.0,,5.0,113.0
3236,10.0,6.0,8.0,100.0,50.0,82.0,1023.0,1017.0,1020.0,0.25,15.0,9.0,12.0,29.0,10.0,12.0,14.0,,6.0,114.0
3237,9.0,5.0,7.0,100.0,56.0,85.0,1018.0,1011.0,1015.0,0.0,17.0,5.0,11.0,18.0,0.0,8.0,10.0,,3.0,115.0
3238,11.0,4.0,8.0,100.0,70.0,90.0,1012.0,1008.0,1009.0,2.03,12.0,4.0,8.0,18.0,3.0,8.0,19.0,,6.0,116.0
3239,11.0,8.0,10.0,100.0,60.0,85.0,1015.0,1009.0,1012.0,0.51,17.0,10.0,13.0,26.0,5.0,11.0,23.0,,13.0,117.0
3240,11.0,7.0,9.0,100.0,50.0,79.0,1020.0,1014.0,1016.0,0.0,18.0,8.0,13.0,27.0,10.0,15.0,19.0,,8.0,118.0
3241,12.0,4.0,9.0,100.0,72.0,90.0,1032.0,1020.0,1027.0,2.03,14.0,4.0,9.0,24.0,2.0,10.0,16.0,,8.0,119.0
3242,6.0,1.0,5.0,100.0,93.0,97.0,1032.0,1027.0,1029.0,0.0,7.0,1.0,4.0,7.0,0.0,1.0,8.0,,3.0,120.0
3243,6.0,4.0,5.0,100.0,93.0,97.0,1028.0,1026.0,1027.0,0.0,6.0,4.0,6.0,11.0,0.0,5.0,13.0,,5.0,121.0
